Time [sec],Temperature [C],T Setpoint [C],heat flux [kW/m≤],HF setpoint [kW/m≤],duty cycle [-],"control mode [1=T, 0=HF]",TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,errors
13970,442.500056,441.885154,12.280941,11.309396,17.902288,1,29.321825,32.521351,27.540906,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,
13971,442.464107,441.853672,12.310643,11.307336,17.758623,1,29.327798,32.530512,27.549881,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,
13972,442.485589,441.822191,12.312852,11.305276,17.727305,1,29.334689,32.521122,27.544818,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
13973,442.191415,441.790709,12.309208,11.303216,17.637208,1,29.331244,32.508984,27.536764,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,
13974,442.225173,441.759228,12.21425,11.301155,17.868593,1,29.332852,32.515625,27.54758,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,
13975,441.90381,441.727746,12.568024,11.299095,17.777531,1,29.32642,32.511732,27.545278,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,
13975.999,441.846815,441.696265,12.22231,11.297035,18.04783,1,29.330555,32.50509,27.552872,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,
13976.999,441.817878,441.664783,12.263661,11.294975,18.062533,1,29.334689,32.503258,27.541367,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,
13978,441.775569,441.633333,12.190842,11.292917,18.049837,1,29.330555,32.485851,27.540446,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,
13979,441.777981,441.601852,12.120175,11.290856,18.050703,1,29.31792,32.472567,27.538605,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,
13980,441.852953,441.570339,12.290934,11.288794,18.006185,1,29.323203,32.479668,27.550801,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,
13981,441.662672,441.538857,12.356577,11.286734,17.885239,1,29.328947,32.47669,27.550111,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,
13982,441.467128,441.507376,12.190069,11.284674,18.030999,1,29.315852,32.462261,27.547349,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,
13983,441.375273,441.475894,12.211655,11.282614,18.190992,1,29.31792,32.451267,27.542057,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,
13984,441.289776,441.444413,12.139829,11.280553,18.253529,1,29.308042,32.442792,27.54827,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
13985,441.260618,441.412931,12.202877,11.278493,18.312887,1,29.31792,32.445541,27.551491,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,
13986,441.06682,441.38145,12.101294,11.276433,18.31734,1,29.316771,32.429737,27.546199,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
13986.999,440.826322,441.349969,12.153631,11.274373,18.490878,1,29.318609,32.427446,27.547349,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,
13987.999,440.54482,441.318487,12.241081,11.272313,18.72141,1,29.310339,32.43134,27.552642,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,
13989,440.474005,441.287037,12.120837,11.270255,19.00575,1,29.330325,32.432714,27.551261,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,
13990,440.565429,441.255556,12.10963,11.268194,19.087453,1,29.312407,32.41691,27.551261,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,
13991,440.561263,441.224043,12.144963,11.266132,19.004521,1,29.315852,32.427675,27.54896,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,
13992,440.291594,441.192561,12.111783,11.264072,19.013035,1,29.311717,32.427446,27.550801,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,
13992.999,440.202141,441.16108,12.129395,11.262012,19.292912,1,29.308961,32.43134,27.563457,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,
13993.999,440.239852,441.129598,12.10698,11.259952,19.400748,1,29.313096,32.443021,27.561156,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
13995,440.270985,441.098148,12.302252,11.257894,19.381192,1,29.315623,32.428362,27.560235,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,
13996,440.396174,441.066667,12.155287,11.255833,19.364567,1,29.317231,32.447831,27.569439,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,
13997,440.595684,441.035154,12.269127,11.253771,19.247717,1,29.306663,32.428362,27.560926,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
13998,440.951285,441.003672,12.23556,11.251711,19.045808,1,29.311947,32.437066,27.568289,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,
13999,440.724158,440.972191,12.299878,11.249651,18.670639,1,29.308042,32.440273,27.560005,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
14000,440.694342,440.940709,12.078934,11.247591,18.872881,1,29.312636,32.439586,27.556324,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,
14001,440.926951,440.909228,12.162244,11.24553,18.8832,1,29.304826,32.432256,27.572431,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
