Time [sec],Temperature [C],T Setpoint [C],heat flux [kW/m≤],HF setpoint [kW/m≤],duty cycle [-],"control mode [1=T, 0=HF]",TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,errors
5899.001,401.613472,402.886,9.451355,8.79347,15.73725,1,26.626525,29.224419,27.108446,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,
5900.001,401.557908,402.832,9.475426,8.79064,15.960593,1,26.630671,29.224878,27.09095,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,
5901.001,401.182394,402.778,9.461513,8.78781,16.029897,1,26.621919,29.226946,27.098317,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,
5902.001,401.06398,402.724,9.487958,8.78498,16.428125,1,26.621919,29.223959,27.095324,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,
5903,400.977318,402.67,9.492264,8.78215,16.579973,1,26.624453,29.231771,27.09049,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,
5904,400.868382,402.616,9.465102,8.77932,16.702676,1,26.625834,29.233838,27.096015,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,
5905.001,400.656017,402.562054,9.588271,8.776493,16.850231,1,26.632283,29.242339,27.10177,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,
5906.001,400.449599,402.508054,9.783046,8.773663,17.107186,1,26.627677,29.246014,27.096705,2293.729264,2293.729264,2293.729264,2293.729264,2293.729264,2293.729264,2293.729264,2293.729264,2293.729264,
5907.001,400.299854,402.454,9.424082,8.77083,17.366673,1,26.623762,29.249001,27.096245,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,
5908.001,400.250673,402.4,9.440313,8.768,17.576434,1,26.616162,29.247163,27.081512,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,
5909,400.087469,402.346,9.487572,8.76517,17.688156,1,26.610634,29.253136,27.083814,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,
5910.001,400.076441,402.292,9.490498,8.76234,17.916681,1,26.617083,29.265083,27.076447,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,
5911.001,400.159367,402.238054,9.519427,8.759513,17.995165,1,26.602343,29.271745,27.060102,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,
5912.001,400.090115,402.184,9.450582,8.75668,17.97447,1,26.612707,29.283921,27.073224,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,
5913.001,400.074015,402.13,9.531849,8.75385,18.102625,1,26.603725,29.296785,27.069771,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,
5914.001,399.974326,402.076,9.473438,8.75102,18.176999,1,26.611325,29.29288,27.058031,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,
5915.001,399.966386,402.022,9.567513,8.74819,18.335179,1,26.602573,29.283461,27.050664,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,
5916.001,400.240748,401.968,9.581205,8.74536,18.401599,1,26.590367,29.296326,27.056189,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,
5917.001,400.401522,401.914,9.490884,8.74253,18.175317,1,26.596816,29.306893,27.049743,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,
5918.001,400.409462,401.86,9.497012,8.7397,18.047535,1,26.580924,29.302758,27.045139,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,
5919,400.32676,401.806,9.51363,8.73687,18.064902,1,26.601191,29.321595,27.048131,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,
5920,400.327642,401.752,9.451907,8.73404,18.171908,1,26.579081,29.313555,27.034549,2293.684449,2293.684449,2293.684449,2293.684449,2293.684449,2293.684449,2293.684449,2293.684449,2293.684449,
5921.001,400.52414,401.698054,9.494969,8.731213,18.194737,1,26.582306,29.330555,27.067699,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,
5922.001,400.411667,401.644054,9.491105,8.728383,18.013484,1,26.589906,29.324122,27.060333,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,
5923.001,400.33514,401.59,9.523788,8.72555,18.135743,1,26.591288,29.345256,27.077138,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,
5924.001,400.24141,401.536,9.532069,8.72272,18.224358,1,26.582997,29.340432,27.067469,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,
5925.001,400.139959,401.482,9.55603,8.71989,18.331907,1,26.587833,29.353067,27.084735,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,
5926.001,400.156721,401.428,9.634149,8.71706,18.449597,1,26.593361,29.35858,27.088188,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,
5927.001,400.226413,401.374,9.585511,8.71423,18.448428,1,26.585761,29.352837,27.081512,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,
5928.001,400.157162,401.32,9.54819,8.7114,18.388926,1,26.5777,29.361336,27.084274,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,
5929,400.169071,401.266,9.552276,8.70857,18.465356,1,26.580463,29.378794,27.096936,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,
5930,400.262141,401.212,9.64613,8.70574,18.459158,1,26.5777,29.376038,27.114891,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,
5931.001,400.273389,401.158054,9.642817,8.702913,18.365999,1,26.589676,29.389591,27.109136,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,
5932.001,400.159809,401.104054,9.590424,8.700083,18.34876,1,26.574245,29.383848,27.108676,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,
5933,399.953594,401.05,9.535271,8.69725,18.456088,1,26.572633,29.393266,27.116042,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,
5934,400.065193,400.996,9.617476,8.69442,18.661932,1,26.57816,29.412561,27.122718,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,
5935.001,400.084161,400.942054,9.581315,8.691593,18.549699,1,26.577009,29.414399,27.121337,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,
5936.001,400.207226,400.888054,9.624819,8.688763,18.523466,1,26.568026,29.408886,27.122028,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,
5937.001,400.300736,400.834,9.686873,8.68593,18.386088,1,26.566875,29.419452,27.124099,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,
5938.001,400.323893,400.78,9.582254,8.6831,18.269301,1,26.562038,29.431167,27.126632,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,
5939.001,400.423576,400.726,9.576015,8.68027,18.216627,1,26.562499,29.443111,27.134228,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,
5940.001,400.65734,400.672,9.602405,8.67744,18.081014,1,26.559044,29.432775,27.128243,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
5941.001,400.663956,400.618,9.637572,8.67461,17.799058,1,26.562729,29.434842,27.145968,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,
5942,400.516421,400.564,9.650877,8.67178,17.734572,1,26.551674,29.430478,27.129854,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,
5943,400.617645,400.51,9.750363,8.66895,17.825155,1,26.562959,29.439895,27.126862,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,
5944.001,400.58236,400.456054,9.681794,8.666123,17.665318,1,26.552134,29.442192,27.128934,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
5945.001,400.52414,400.402054,9.646019,8.663293,17.637097,1,26.554207,29.442881,27.129624,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,
5946.001,400.564497,400.348,9.674562,8.66046,17.631362,1,26.555589,29.454596,27.145738,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,
5947.001,400.587653,400.294,9.640885,8.65763,17.524598,1,26.537854,29.438287,27.130315,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,
5948.001,400.686891,400.24,9.637296,8.6548,17.430271,1,26.552595,29.454596,27.128703,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,
5949.001,400.889111,400.186,9.713263,8.65197,17.253463,1,26.558122,29.462405,27.138832,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,
5950.001,401.129251,400.132,9.702773,8.64914,16.962298,1,26.550292,29.450691,27.147119,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,
5951.001,401.283827,400.078,9.806785,8.64631,16.617925,1,26.537854,29.446786,27.129854,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,
5952.001,401.114036,400.024,9.59324,8.64348,16.345153,1,26.545224,29.45138,27.128473,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,
5953.001,401.033769,399.97,9.677874,8.64065,16.39417,1,26.532557,29.437598,27.132617,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,
5954,400.988343,399.916,9.567292,8.63782,16.357609,1,26.552134,29.453447,27.144357,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,
5955,401.269053,399.862,9.671967,8.63499,16.286761,1,26.540157,29.4438,27.141364,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,
5956.001,401.123738,399.808054,9.667164,8.632163,15.880234,1,26.537163,29.438517,27.125481,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,
5957.001,401.187686,399.754054,9.654852,8.629333,15.89284,1,26.537163,29.437828,27.128013,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,
5958.001,401.231788,399.7,9.691511,8.6265,15.695467,1,26.538545,29.43622,27.114201,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,
5959,401.299703,399.646,9.604668,8.62367,15.511991,1,26.531635,29.437828,27.116042,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,
5960,401.32903,399.592,9.635419,8.62084,15.298681,1,26.525186,29.433234,27.103842,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,
5961.001,401.331676,399.538054,9.667937,8.618013,15.118223,1,26.528641,29.437598,27.094403,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,
5962.001,401.157697,399.484054,9.647951,8.615183,14.960404,1,26.529562,29.430707,27.087497,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,
5963.001,401.216352,399.43,9.688474,8.61235,14.981014,1,26.532326,29.426343,27.096475,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,
5964.001,401.195183,399.376,9.710668,8.60952,14.769247,1,26.531175,29.424046,27.086807,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,
5965.001,401.022303,399.322,9.722206,8.60669,14.633262,1,26.525417,29.407737,27.080821,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,
5966.001,401.198932,399.268,9.61847,8.60386,14.651379,1,26.523113,29.413939,27.088879,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
5967.001,400.983051,399.214,9.553821,8.60103,14.316882,1,26.521731,29.40567,27.10154,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,
5968.001,400.827585,399.16,9.540516,8.5982,14.372986,1,26.526108,29.402914,27.094864,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
5969,400.667485,399.106,9.615323,8.59537,14.375989,1,26.518967,29.388902,27.110287,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,
